wstąpieniu do unii,accession to the european union,
wstępny i że,provisional and that,
wstępny porządek każdego,provisional agenda for each,
wstępny projekt budżetu,preliminary draft budget,
wstępny projekt dochodów,preliminary draft estimates of revenue,
wszelką nielegalną działalnością,any illegal activity,
wszelkich działań unii,all activities of the union,
wszelkich informacji istotnych,any information relevant,
wszelkich innych informacji,any other information,
wszelkich niezbędnych informacji,all necessary information,
wszelkich propozycji legislacyjnych,any legislative proposal,
wszelkich propozycji zmian,any proposal for the amendment,
wszelkich stosownych propozycji,any appropriate proposal,
wszelkich wyjątkowych warunkach,any exceptional conditions,
wszelkie działania po,any activity after,
wszelkie gwarancje niezależności,every requisite guarantee of independence,
wszelkie inne działania,any other activities,
wszelkie inne funkcje,as all other,
wszelkie inne informacje,any other information,
wszelkie inne procesy,any other process,
wszelkie poufne informacje,any confidential information,
wszelkie użyteczne uwagi,any useful comment,
wszelkiego dodatkowego finansowania,any additional financing,
wszelkiej niezależnej weryfikacji,any independent verification,
wszelkimi propozycjami zmian,any proposal for amendment,
wszyscy ludzie byli,all people should be,
wszystkich gazów cieplarnianych,all greenhouse gases,
wszystkich grup politycznych,all the political group,
wszystkich ludzi przed,all people against,
wszystkich potrzebnych inwestycji,all the investment needed,
wszystkich sił politycznych,all political forces,
wszystkich trzech dużych,all three of the large,
wszystkich wysiłków badawczych,research effort in all major,
wszystkie gazy cieplarniane,all greenhouse gases,
wszystkie jednostki terytorialne,all territorial units,
wszystkie niezbędne informacje,all the necessary information,
wszystkie oddzielne elementy,all the separate elements,
wszystkie ustawy są,every law is,
wszystkie warunki niezbędne,all conditions necessary,
wto i cefta,wto and cefta,
wybiera swojego przewodniczącego,elect its chairman,
wyborze materiałów do,to the selection of material,
wybór podstawy prawnej,choice of legal basis,
wybrany wspólnie przez,chosen jointly by,
wyciąg z rezolucji,extract from resolution,
wycofać go przed,withdraw it before,
wycofają swe powiadomienie,withdraw their notification,
wycofany przez jego,withdrawn by its,
wydajności energetycznej do,energy efficiency for,
wydajności i przejrzystości,efficiency and transparency,
wydajności i skuteczności,efficiency and effectiveness,
wydajności w naszych,productivity gains in our,
wydajność paliwa lotniczego,aircraft fuel efficiency has,
wydajnych i efektywnych,efficient and cost effective,
wydania pozytywnej opinii,positive opinion issued by,
wydatki niezbędne dla,expenditure necessary for,
wydatków w przyszłości,expenditure for the future,
wydobycia i produkcji,extraction and production,
wygodny transport publiczny,convenient public transport,
wyjaśnienie różnicy między,clarification of the distinction,
wyjątkowa pomoc finansowa,exceptional financial assistance,
wyjątkowej i przejściowej,exceptional and transitional,
wyjątkowej pomocy finansowej,exceptional financial assistance,
wykaz ten jest,this list shall,
wykluczenia z komisji,exclusion from the committee,
wykonania bieżącego budżetu,implementation of the current budget,
wykonania bieżącego programu,implementation of the current programme,
wykonania niniejszego rozporządzenia,implementation of this regulation,
wykonania niniejszej decyzji,implementation of this decision,
wykonania niniejszej dyrektywy,implementation of this directive,
wykonania planu działania,implementation of the action plan,
wykonanie akapitu pierwszego,implementation of the first subparagraph,
wykonanie budżetu wspólnoty,implementation of the community budget,
wykonanie niniejszego wspólnego,implementation of this joint,
wykonanie planu działania,implementation of the action plan,
wykonanie planu działań,implementation of the action plan,
wykonaniem tych środków,implementation of this measure,
wykonaniu niniejszego wspólnego,implementation of this joint,
wykonawców lub podwykonawców,contractor or subcontractor,
wykonawczych lub administracyjnych,regulatory or administrative,
wykonują swój mandat,exercise their mandate,
wykonując swoje uprawnienia,exercise of its powers,
wykonywać inne funkcje,exercise such other functions as,
wykorzystać ich potencjał,exploit their potential,
wykorzystując eqf jako,using the eqf as,
wykorzystuje również cefr,also used cefr,
wykorzystywała mandat horyzontalny,use of the horizontal mandate,
wykorzystywany w rolnictwie,used in agriculture,
wykształcenia i szkolenia,education and training,
wykształcenie i badania,education and scientific research,
wylot próbnika powinien,sampler's exhaust outlet should,
wyłączenia transportu lotniczego,exemption of air transport,
wyłącznie do celów,solely for the purpose,
wyłącznym źródłem informacji,sole source of information,
wymaga jego zgody,requiring its assent,
wymaga ścisłej współpracy,require the close cooperation,
wymaga zobowiązania do,require a commitment to,
wymagać będzie przywództwa,will require political leadership,
wymagać globalnego zmniejszenia,require a global reduction,
wymagać w każdym,require in each,
wymagają niezbędne działania,required for the necessary action,
wymagają one jednego,they require one,
wymagają szerokiego zakresu,need a broad range,
wymagało formalnego zobowiązania,require a formal commitment,
wymiana informacji komisja,information sharing the commission,
wymianę informacji o,exchange of information on,
wymiany dobrych praktyk,exchange of good practice,
wymiany i oceny,exchange and assessment,
wymiany informacji między,exchange of information,
wymiany informacji o,exchange information on,
wymiany informacji obejmują,information exchange systems shall comprise,
wymiany informacji są,information exchange systems shall,
wymiany wiedzy między,knowledge exchange between,
wymiany wiedzy poprzez,knowledge sharing through,
wymiar społeczny walki,social dimension of the battle,
wymiar w świetle,dimension in the light,
wymiar zmian klimatu,dimension of climate change,
wymiaru wszechstronnego partnerstwa,dimension of a comprehensive partnership,
wymiarze globalnym zmiany,global dimension of climate change,
wynagrodzenia pośrednika odpowiedzialnego,remuneration of the intermediary responsible,
wynik głosowania jest,result of the vote shall,
wynika z wysokiego,result of its high,
wyniki badań naukowych,findings of scientific research,
wyniki gospodarcze nie,economic results achieved are not,
wyniki oceny jakości,results of air quality assessment,
wynikiem każdego projektu,resulting from each project,
wynikiem pozytywnego połączenia,result of a positive interlink,
wyników badań naukowych,results of scientific research,
wyników dla środowiska,results for the environment,
wyników programu life,results of the life programme,
wyniku końcowych konsultacji,outcome of our final consultation,
wyniku otwarcia rynku,consequence of market opening,
wyniku zmian klimatu,result of climate change,
wypadków ze specjalnym,accident hazards with special,
wypadku nie mogą,no case can,
wyraźne i niekiedy,clear and sometimes,
wyraźnego ryzyka poważnego,clear risk of a serious,
wyraźnie o adaptacji,explicitly mentioned about adaptation,
wyraźnie szkodliwych dla,clearly harmful to,
wyrobów przed dniem,product before the date,
wyrobu i dla,product and for,
wyrobu przed dniem,product before the date,
wyrok ramy prawne,judgment legal framework,
wysiłków na poziomie,effort at european level,
wysoce konkurencyjnym kontekście,highly competitive global context,
wysoce poufnych informacji,highly confidential items of information,
wysoki poziom ochrony,high level of environmental protection,
wysoki przedstawiciel do,high representative for,
wysoki przedstawiciel jest,shall invite the high representative,
wysoki przedstawiciel przekazują,high representative convey,
wysoki wzrost gospodarczy,high economic growth,
wysokiego poziomu bezpieczeństwa,high level of security,
wysokiego poziomu jakości,high level of quality,
wysokiego poziomu konkurencyjności,high level of competitiveness,
wysokiego poziomu ochrony,high level of,
wysokiego przedstawiciela do,high representative for,
wysokiego przedstawiciela o,high representative for,
wysokiej intensywności pracy,high labour intensity,
wysokiej jakości bazę,high quality research base,
wysokiej jakości wdrożenia,high quality implementation,
